Usuario/Equipo,Repositorio,Title,Description,Status,Tags,Classification,URL,Unnamed: 8,llm_pred,Explanation
pringa-uvlhub,uvlhub,WI - Staging Area - Test,"**Is your feature request related to a problem? Please describe.** No, it is related to testing the working item staging area. **Describe the solution you'd like** I would like to perform a comprehensive testing of the functionality.",closed,"test, high WI, priority: medium",Other,https://github.com/pringa-uvlhub/uvlhub/issues/35,,Other,"The bug report is related to testing a staging area and does not mention any configuration issues, incorrect settings, or deployment problems. It's a general request for testing functionality."
pringa-uvlhub,uvlhub,WI-Improve UI-Feature,"Como usuario, quiero que el listado de datasets sea similar al de GitHub",closed,"feature, medium WI, priority: medium",Other,https://github.com/pringa-uvlhub/uvlhub/issues/33,,Other,"The bug report describes a feature request to improve the UI of a dataset listing, making it similar to GitHub. This is a feature enhancement request, not a configuration issue."
pringa-uvlhub,uvlhub,BUG - Failure in the develop branch due to issues with migrations.,"**Describe the bug** When starting the application, I encountered an error related to the migrations not being up to date. **To Reproduce** Steps to reproduce the behavior: 1. Go to main page (or any other page) 4. See error **Expected behavior** View the homepage (or any other page you specify in the route). **Screenshots** Didn't take any screenshot. **Additional context** -",closed,"bug, priority: critical",Other,https://github.com/pringa-uvlhub/uvlhub/issues/31,,Configuration,"The bug report describes an issue with migrations not being up to date, which is a configuration problem related to the database setup and deployment. It does not appear to be a code defect."
pringa-uvlhub,uvlhub,BUG - Changes in .gitignore file,I want to modify gitignore file so that it does not upload the app logs to the repository and add that it does not upload vscode configurations,closed,"bug, priority: minor",Configuration,https://github.com/pringa-uvlhub/uvlhub/issues/22,,Configuration,"The bug report describes a request to modify the .gitignore file, which is a configuration file used to specify intentionally untracked files that Git should ignore. This directly relates to system setup and configuration management within the repository."
pringa-uvlhub,uvlhub,BUG - Problem with mariadb enviroment,"I can’t run flask commands to perform migrations and seeders, due to a problem with mariadb configuration. I have done the installation tutorial numerous times, erasing everything installed and starting again and again, but I could not get anything out.",closed,"bug, priority: medium",Configuration,https://github.com/pringa-uvlhub/uvlhub/issues/21,,Configuration,The bug report explicitly mentions a problem with MariaDB configuration preventing the execution of Flask commands for migrations and seeders. This indicates an issue with the system's setup or runtime settings rather than a code defect.
pringa-uvlhub,uvlhub,WI - Sign up validation - Test,"As a developer, I want to implement automated tests for the sign-up validation process to ensure that email confirmation works correctly and prevents users from accessing the system before verifying their email.",closed,"test, low WI, priority: minor",Other,https://github.com/pringa-uvlhub/uvlhub/issues/19,,Other,"The bug report describes a task to implement automated tests for sign-up validation. It does not mention any configuration issues, incorrect settings, or problems related to system setup or deployment. It is primarily a testing task, not a configuration problem."
pringa-uvlhub,uvlhub,"BUG - Link ""Do you forgot your password?""","Actualmente para acceder a ""Forgot my password"" hay que hacerlo mediante url. Añadir un botón para acceder desde el login. **Describe the bug** Users can access to /forgot-password by a link or a button. **To Reproduce** Steps to reproduce the behavior: 1. Explore the app 2. See that it doesn't exist any link to /forgot-password **Expected behavior** Users should have an easy and intuitive way to change their password, for example from the login form **Screenshots** N/A **Additional context** N/A",closed,"bug, low WI, priority: minor",Other,https://github.com/pringa-uvlhub/uvlhub/issues/17,,Other,"The bug report describes a missing UI element (a link or button to the 'forgot password' page) rather than an issue with configuration settings. It's a feature request or a UI bug, not a configuration problem."
pringa-uvlhub,uvlhub,WI - Advanced filtering - Feature,"**Is your feature request related to a problem? Please describe.** I would like to implement new filters in order to facilitate sercihing dataaset to users **Describe the solution you'd like** Create filters to facilitate the user's search. For example: Number of products or features, by author, by type of publication, by tags...",closed,"feature, high WI, priority: medium",Other,https://github.com/pringa-uvlhub/uvlhub/issues/16,,Other,"The bug report describes a feature request to add new filters to facilitate searching datasets. It does not relate to misconfiguration or incorrect settings, but rather to the addition of new functionality."
pringa-uvlhub,uvlhub,WI - Fakenodo - Feature,"As a user, I want the fakenodo feature to simulate sending datasets to Zenodo's API, so that we can test the integration without overloading Zenodo with test data. The feature should return simulated response codes (e.g., 200, 400) to mimic real API interactions.",closed,"feature, high WI, priority: critical",Other,https://github.com/pringa-uvlhub/uvlhub/issues/15,,Other,"This bug report describes a feature request to simulate interactions with the Zenodo API for testing purposes. It does not describe a bug caused by misconfiguration, but rather a need for a new feature to facilitate testing."
pringa-uvlhub,uvlhub,WI - Create communities - Feature,"Como usuario, quiero poder crear comunidades",closed,"feature, high WI, priority: medium",Other,https://github.com/pringa-uvlhub/uvlhub/issues/14,,Other,"The bug report describes a feature request (creating communities) rather than an issue caused by misconfiguration. It doesn't mention any configuration files, settings, or deployment issues."
pringa-uvlhub,uvlhub,WI-Build my datasets-Feature,"As a user, I want to be able to select particular models to build my own dataset (similar to shopping cart)",closed,"feature, medium WI, priority: medium",Other,https://github.com/pringa-uvlhub/uvlhub/issues/13,,Other,"The bug report describes a feature request, not a configuration issue. It asks for the ability to select models to build a dataset, which is a new functionality rather than a problem caused by misconfiguration."
pringa-uvlhub,uvlhub,WI-Dashboard-Feature,Sin descripción,closed,"feature, medium WI",Other,https://github.com/pringa-uvlhub/uvlhub/issues/12,,Other,"The bug report lacks specific details about configuration issues. It's a feature request with no mention of configuration files, settings, or deployment problems."
pringa-uvlhub,uvlhub,WI-View user profile-Feature,"En la pantalla de un dataset, en el apartado de ""Uploaded by"" se podrá acceder al perfil del usuario que ha subido el dataset correspondiente. Dentro podemos ver información del usuario, así como todos sus datasets subidos.",closed,"feature, low WI, priority: medium",Other,https://github.com/pringa-uvlhub/uvlhub/issues/11,,Other,"The bug report describes a feature related to user profiles and dataset uploads. It doesn't mention any configuration files, environment variables, or system settings. Therefore, it's not related to configuration issues."
pringa-uvlhub,uvlhub,WI - Remember my password - Feature,"**Is your feature request related to a problem? Please describe.** It is very common for users to forget their password. It is very useful to implement a functionality to be able to change the password **Describe the solution you'd like** In the login form, a link to another form will be shown where you can enter the email address and an email will be sent with a link to change the password.",closed,"feature, low WI, priority: medium",Other,https://github.com/pringa-uvlhub/uvlhub/issues/10,,Other,"The bug report describes a feature request to implement a 'forgot password' functionality, not a configuration issue. It does not involve any misconfiguration, incorrect settings, or deployment problems."
pringa-uvlhub,uvlhub,WI - Staging Area - Feature,Sin descripción,closed,"feature, high WI, priority: medium",Other,https://github.com/pringa-uvlhub/uvlhub/issues/9,,Other,"The bug report lacks specific details about configuration files, settings, or deployment issues. It appears to be a feature request or a general issue rather than a configuration-related problem."
pringa-uvlhub,uvlhub,WI-Rate datasets / models-Feature,As a user I want to be able to rate the datasets and/or feature models in the repo.,closed,"feature, medium WI, priority: medium",Other,https://github.com/pringa-uvlhub/uvlhub/issues/8,,Other,"The bug report describes a feature request to allow users to rate datasets and feature models. It does not relate to configuration issues, but rather to the addition of a new feature."
pringa-uvlhub,uvlhub,Feature: Staging Area,Sin descripción,closed,feature,Other,https://github.com/pringa-uvlhub/uvlhub/issues/7,,Other,"The bug report lacks specific details about configuration issues. It's a feature request without any mention of configuration files, settings, or deployment problems."
pringa-uvlhub,uvlhub,WI- Sign up validation- Feature,"As a user, I want to receive an email confirmation after signing up to complete my account registration, ensuring that my email address is valid before accessing all features. Currently, users can sign up but are not required to confirm their email address before logging into their accounts. This can lead to users entering invalid or incorrect email addresses during the sign-up process, which may cause issues with communication and account recovery.",closed,"feature, low WI, priority: medium",Other,https://github.com/pringa-uvlhub/uvlhub/issues/6,,Other,"The bug report describes a missing feature (email confirmation after signup) rather than a configuration issue. It's a feature request to validate email addresses, not a problem caused by misconfiguration."
flamenquin-hub-single,uvlhub,Release 2.0.1,Sin descripción,closed,"misc, Medium",Other,https://github.com/flamenquin-hub-single/uvlhub/issues/48,,Other,"The bug report lacks specific details about configuration issues. The title, description, status, and tags do not indicate any problems related to configuration files, environment variables, or system settings. Without more information, it's impossible to classify it as a configuration bug."
flamenquin-hub-single,uvlhub,Change index title,Change the title of the index view,closed,"misc, high",Other,https://github.com/flamenquin-hub-single/uvlhub/issues/47,,Other,"The bug report describes a request to change the title of the index view, which is a feature request or a UI change rather than a configuration issue. It doesn't involve any configuration files, environment variables, or system settings."
flamenquin-hub-single,uvlhub,Update for proyect wiki,"Proyect wiki The project wiki content has been updated to include the latest information. This includes corrections, and enhancements to existing content.",closed,documentation,Other,https://github.com/flamenquin-hub-single/uvlhub/issues/46,,Other,"The bug report describes an update to project wiki documentation, which is not related to system configuration. It's a documentation update, not a configuration issue."
flamenquin-hub-single,uvlhub,Release,Sin descripción,closed,"misc, high",Other,https://github.com/flamenquin-hub-single/uvlhub/issues/45,,Other,"The bug report lacks specific details about configuration issues. The title and description are generic, and the tags 'misc' and 'high' do not suggest a configuration problem. Without more information, it's impossible to determine if it's a configuration bug."
flamenquin-hub-single,uvlhub,Dataset locust tests,Dataset locust tests aren't working correctly,closed,"bug, Medium",Other,https://github.com/flamenquin-hub-single/uvlhub/issues/41,,Other,"The bug report is too vague to determine if it's a configuration issue. It simply states that dataset locust tests aren't working correctly, without providing any details about the cause of the problem. It could be a code defect, a testing environment issue, or a configuration problem. More information is needed to classify it accurately."
flamenquin-hub-single,uvlhub,Tests for syntax checking UVL models,"Tests should be done for the new feature, 'upload analyse and repair UVL'",closed,"Testing, Medium",Other,https://github.com/flamenquin-hub-single/uvlhub/issues/38,,Other,"The bug report describes a need for testing a new feature. It does not mention any configuration files, settings, or deployment issues. Therefore, it is not a configuration bug."
flamenquin-hub-single,uvlhub,Uploading a dataset creates a duplicate dataset,"When you upload a dataset, it makes 2 identical datasets Steps to reproduce the behavior: 1. Log in 2. Upload a dataset 3. Go to ""My datasets"" Expected behavior: There will be 2 identical datasets created with the given information Desktop: - OS: Ubuntu - Browser: chromium - Version: 1.0",closed,"bug, high",Other,https://github.com/flamenquin-hub-single/uvlhub/issues/31,,Other,"The bug report describes a duplication issue during dataset upload, which is likely a code defect rather than a configuration problem. It doesn't mention any configuration files, settings, or deployment issues."
flamenquin-hub-single,uvlhub,"Some workflows are setup in a way to be unnecessarily difficult or outright impossible to pass, while giving no benefits to the CI/CD workflow","When contributing to the repository, the python lint checker is overtly demanding and is thus being ignored by the developing team Likewise, the conventional commits check is overtly aggressive and checks all commits in the git log, causing an automatic fail due to commits made before instaurating the workflow. The python linter should be removed or changed to a less strict one, as it is of no use to the current CI/CD similarly, the conventional commit checker should be fixed as to only care about a reasonable amount of past commits (so it does not fail due to old commits from before it was first created)",closed,misc,Other,https://github.com/flamenquin-hub-single/uvlhub/issues/28,,Configuration,"The bug report describes issues with the CI/CD workflow due to overly strict linting and commit checking configurations. It suggests modifying these configurations to be less strict and more practical, indicating a configuration problem rather than a code defect."
flamenquin-hub-single,uvlhub,FakeNodo,"When using the uvlhub web service, the sync functionality with zenodo is not working properly, as zenodo is not setup for the repo I'd like for a mockup of Zenodo to be built and setup as to be able to use the functionalities related to Zenodo This new module should replace the calls to Zenodo's API with an internal API that undertakes Zenodo's functionalities",closed,enhancement,Configuration,https://github.com/flamenquin-hub-single/uvlhub/issues/26,,Configuration,"The bug report describes an issue with the Zenodo integration in uvlhub, specifically that Zenodo is not set up correctly for the repository. This indicates a configuration problem rather than a code defect."
flamenquin-hub-single,uvlhub,Test for advanced filtering,"Add Test for Advanced Filtering Testing for advanced filtering features is currently not implemented, making it challenging to validate complex filtering scenarios. A clear and concise testing framework dedicated to validating advanced filtering functionality, with multiple criteria.",closed,Testing,Other,https://github.com/flamenquin-hub-single/uvlhub/issues/24,,Other,"The bug report describes a missing test case for advanced filtering functionality. It does not mention any configuration files, settings, or deployment issues. Therefore, it is not a configuration bug."
flamenquin-hub-single,uvlhub,Tests for sync with github,Sin descripción,closed,Testing,Other,https://github.com/flamenquin-hub-single/uvlhub/issues/23,,Other,"The bug report lacks specific details about configuration issues. The title, description, tags, and URL do not indicate any problems related to configuration files, environment variables, deployment settings, or other configuration-related aspects. It seems to be a general testing issue."
flamenquin-hub-single,uvlhub,Unit test for download in different formats,"Add Unit Tests for Download Feature in Different Formats I want to test that the system correctly handles dataset downloads in various formats through the /dataset/download/<int:file_id>/<string:format> endpoint. The feature supports the following formats: UVL, Glencoe, DIMACS, SPLOT, ZIP. Testing involves verifying that each format triggers the correct redirection and returns the appropriate HTTP status code (302 for valid formats, 400 for invalid ones). Manual testing is inefficient, error-prone, and not repeatable. Automated unit tests will ensure the functionality works as expected consistently and reliably.",closed,Testing,Other,https://github.com/flamenquin-hub-single/uvlhub/issues/22,,Other,"The bug report is about adding unit tests for a download feature, not about a configuration issue. It focuses on testing the functionality of the endpoint and ensuring it handles different file formats correctly. The problem is related to testing and code coverage, not misconfiguration."
flamenquin-hub-single,uvlhub,Selenium tests for Download in different formats,"I want to test with Selenium that the system allows me to download in the different formats I have. I considered performing the tests manually, but this approach is less efficient, more prone to errors, and does not allow for consistent and repeatable testing. The application uses a dropdown menu to select download formats (e.g., UVL, Glencoe, DIMACS, SPLOT, ZIP). Testing involves verifying the correct format is downloaded upon selection.",closed,"Testing, Medium",Other,https://github.com/flamenquin-hub-single/uvlhub/issues/20,,Other,"The bug report describes a testing task for download functionality in different formats. It doesn't indicate any misconfiguration, incorrect settings, or issues related to system setup or deployment. The focus is on verifying the correct download format, which is a functional testing concern rather than a configuration problem."
flamenquin-hub-single,uvlhub,Tests for bibtex export,Write tests for the bibtex export feature,closed,enhancement,Other,https://github.com/flamenquin-hub-single/uvlhub/issues/18,,Other,"The bug report describes a request to write tests for a feature, not an issue caused by misconfiguration. It's an enhancement request, not a configuration bug."
flamenquin-hub-single,uvlhub,Render develop branch,Deploy the development branch of the project,closed,enhancement,Other,https://github.com/flamenquin-hub-single/uvlhub/issues/16,,Configuration,"The bug report describes a deployment issue related to a specific branch (development branch), which falls under system setup and deployment configuration."
flamenquin-hub-single,uvlhub,"Upload, analyse and repair UVL","As a user, I want to be able to upload a UVL, have the system tell me if it is syntactically correct and tell me on which line I have the error.",closed,enhancement,Other,https://github.com/flamenquin-hub-single/uvlhub/issues/14,,Other,"The bug report describes a feature request for UVL validation and error reporting, not a configuration issue. It's an enhancement request related to code functionality."
flamenquin-hub-single,uvlhub,Make Issue templates,Sin descripción,closed,documentation,Other,https://github.com/flamenquin-hub-single/uvlhub/issues/10,,Other,"The bug report lacks details indicating a configuration issue. It mentions 'documentation' and 'issue templates,' but doesn't describe any problems related to configuration files, settings, or deployment. It seems more related to missing documentation or issue template creation."
flamenquin-hub-single,uvlhub,Update workflows,Update the following workflows: - commits - deployment - pull requests - automatic tests when pushing,closed,misc,Other,https://github.com/flamenquin-hub-single/uvlhub/issues/6,,Other,"The bug report describes a request to update workflows, which are related to CI/CD processes. However, it doesn't explicitly mention any configuration issues, incorrect settings, or problems related to system setup or deployment. It seems more like a feature request or task to update existing workflows rather than a configuration bug."
flamenquin-hub-single,uvlhub,Sync with github,Sin descripción,closed,enhancement,Other,https://github.com/flamenquin-hub-single/uvlhub/issues/5,,Other,The bug report lacks specific details about configuration issues. The title 'Sync with github' and the tag 'enhancement' suggest a feature request or synchronization problem rather than a configuration error. The absence of a description further limits the ability to classify it as a configuration bug.
flamenquin-hub-single,uvlhub,Advanced filtering,"As a user I want to filter by number of features, number of products, etc. to obtain datasets according to my needs",closed,enhancement,Other,https://github.com/flamenquin-hub-single/uvlhub/issues/4,,Other,The bug report describes a feature enhancement request related to filtering datasets based on the number of features and products. It does not involve any configuration issues or misconfigurations.
flamenquin-hub-single,uvlhub,Export dataset bibtex,As a user I want to be able to export in bibtex format the datasets (with their DOI) to use them in my papers.,closed,enhancement,Other,https://github.com/flamenquin-hub-single/uvlhub/issues/3,,Other,"This bug report describes a feature request to export datasets in BibTeX format. It is an enhancement request, not related to configuration issues."
flamenquin-hub-single,uvlhub,Download in different formats,"As a user, I want to be able to download the models or datasets in different formats (e.g., dimacs), for use in my own projects.",closed,"enhancement, high",Other,https://github.com/flamenquin-hub-single/uvlhub/issues/2,,Other,"The bug report is a feature request for downloading models/datasets in different formats, not a configuration issue. It's an enhancement request, not a bug caused by misconfiguration."
Mantecado-hub,mantecado-hub-2,Cambio del botón de Search users,Cambiar el botón de search users para poner search profile Criterios de aceptación - [ ]  Entrar a la página y ver que se ha realizado el cambio correctamente,closed,"priority: medium, difficulty: low, developer",Other,https://github.com/Mantecado-hub/mantecado-hub-2/issues/123,,Other,"The bug report describes a change request for a button label, which is a feature modification rather than a configuration issue. It doesn't involve any configuration files, environment variables, or system settings."
Mantecado-hub,mantecado-hub-2,Mejora de la descripción del Readme,"Actualizar el archivo `README.md` del proyecto para incluir: 1. Una breve descripción del proyecto. 2. Un apartado que informe a los usuarios que toda la documentación importante se encuentra en la **Wiki** del repositorio, con un enlace directo a esta. Criterios de aceptación: - [x] El `README.md` contiene una descripción clara y breve del propósito del proyecto. - [x] Se incluye un apartado que redirige a la Wiki como fuente principal de información. - [x] Se revisa que el enlace a la Wiki sea funcional. - [x] La redacción es clara y está libre de errores ortográficos. Enlace relacionado: [Wiki del proyecto](https://github.com/Mantecado-hub/mantecado-hub-2/wiki)",closed,"documentation, priority: medium, developer",Other,https://github.com/Mantecado-hub/mantecado-hub-2/issues/120,,Other,"This bug report is about improving the README.md file, which is a documentation issue, not a configuration issue. It does not involve any configuration files, settings, or deployment configurations."
Mantecado-hub,mantecado-hub-2,Fix: Arreglo en download all datasets,#¿NOMBRE?,closed,"bug, QA, priority: high, difficulty: medium",Other,https://github.com/Mantecado-hub/mantecado-hub-2/issues/117,,Other,"The bug report lacks specific details about configuration files, settings, or deployment issues. The description is unclear, and there's no indication that the problem stems from misconfiguration rather than a code defect."
Mantecado-hub,mantecado-hub-2,WI Fakenodo Test Unitario,Se añadirán nuevos test unitarios de Fakenodo -**Criterios de aceptación**: - [ ] Todos funcionan correctamente,closed,"priority: low, difficulty: hard, QA",Other,https://github.com/Mantecado-hub/mantecado-hub-2/issues/114,,Other,"The bug report describes adding new unit tests, not a configuration issue. It focuses on code testing and functionality rather than configuration settings or deployment."
Mantecado-hub,mantecado-hub-2,Mejora del modelo Fakenodo,"Se añadió soporte para MutableDict en el modelo para asegurar que los campos JSON sean manejados como diccionarios. Este cambio utiliza MutableDict, que permite realizar cambios en un diccionario JSON directamente y garantiza que SQLAlchemy los rastree correctamente. Cambio de metadata a meta_data: En el modelo Deposition, el campo JSON está definido como meta_data. Para garantizar que SQLAlchemy lo maneje correctamente, el nombre del campo debe coincidir.",closed,"enhancement, priority: low, difficulty: low, developer",Other,https://github.com/Mantecado-hub/mantecado-hub-2/issues/112,,Configuration,"The bug report describes changes to ensure JSON fields are handled correctly by SQLAlchemy, specifically mentioning changes to metadata field names to align with SQLAlchemy's requirements. This indicates a configuration issue related to how the system is set up to handle data structures."
Mantecado-hub,mantecado-hub-2,WI 34 - Test integration,Sin descripción,closed,"enhancement, difficulty: medium, difficulty: low, developer",Other,https://github.com/Mantecado-hub/mantecado-hub-2/issues/110,,Other,"The bug report lacks specific details about configuration issues. The title and description are generic, and the tags suggest it's more related to an enhancement or development task rather than a configuration problem."
Mantecado-hub,mantecado-hub-2,Añadir un nuevo workflow para crear releases automaticas.,"**Issue: Crear Workflow para Releases Automáticas** Se añadirá un nuevo workflow al proyecto para generar releases automáticas basadas en mensajes de commit. **Criterios de Aceptación** - [ ] Los mensajes de commit que comiencen con `Feat: vX.Y.Z` o `Fix: vX.Y.Z` (por ejemplo, `Feat: v1.0.0` o `Fix: v2.1.3`) deben activar la creación de una release automáticamente. - [ ] El workflow debe extraer el número de versión del mensaje de commit y usarlo como tag y nombre de la release. - [ ] Generar releases con información básica en el cuerpo, indicando que fue generado automáticamente. - [ ] El workflow debe ser compatible con los workflows existentes, sin generar conflictos. - [ ] Debe validar que el mensaje del commit cumpla estrictamente el formato antes de proceder, evitando ejecuciones innecesarias. **Tareas** 1. Crear un archivo `release-on-version.yml` en el directorio `.github/workflows/` con el siguiente comportamiento: - Verificar el mensaje del commit. - Extraer la versión. - Publicar una release si cumple con los criterios establecidos. 2. Validar el correcto funcionamiento del workflow en un entorno de prueba: - Confirmar que las releases se crean solo para los commits con formato válido. - Confirmar que las releases se publican con el tag extraído del mensaje. 3. Probar la integración del workflow con los existentes para asegurar que no hay conflictos. 4. Documentar el uso del workflow: - Especificar el formato aceptado para los mensajes de commit. - Explicar cómo configurar el archivo y los secretos necesarios (`GITHUB_TOKEN`). **Notas** Este nuevo workflow facilitará el versionado y la publicación de releases, asegurando consistencia y reduciendo la carga manual del equipo. Si es necesario incluir más formatos de mensajes en el futuro, el workflow se podrá ajustar.",closed,"enhancement, priority: low, difficulty: medium, developer",Other,https://github.com/Mantecado-hub/mantecado-hub-2/issues/100,,Configuration,"The bug report describes the need to create a new workflow (configuration file) to automate the release process based on commit messages. It involves configuring a YAML file (`release-on-version.yml`) in the `.github/workflows/` directory, which is a configuration artifact. The report also mentions configuring secrets (`GITHUB_TOKEN`), further indicating a configuration-related issue."
Mantecado-hub,mantecado-hub-2,Fix - arreglar warnings en los test,Se arreglara los warning que saltan en los test en las nuevas integraciones. - **Criterios de aceptación**: - [x] Al correr los test no debe saltar ningun warning de dependencias del comunity_id con el auth.,closed,"bug, priority: medium, QA, difficulty: low",Other,https://github.com/Mantecado-hub/mantecado-hub-2/issues/98,,Other,"The bug report describes fixing warnings related to dependencies during testing. It doesn't explicitly mention configuration files, environment variables, or system settings. Therefore, it's more likely a dependency or code-related issue rather than a configuration problem."
Mantecado-hub,mantecado-hub-2,FIX - Migraciones,Se añadirán los archivos migración que se han perdido. - **Criterios de aceptación**: - [x] Al hacer flask db upgrade deben de crearse todas las tablas correctamente,closed,"priority: high, difficulty: low, developer",Configuration,https://github.com/Mantecado-hub/mantecado-hub-2/issues/87,,Configuration,"The bug report mentions 'flask db upgrade' which is a command-line tool used to apply database migrations. Missing migration files prevent the database schema from being updated correctly, indicating a configuration issue related to database setup and deployment."
Mantecado-hub,mantecado-hub-2,Añadir un nuevo workflow para las dependencias,Se añadira un nuevo workflow al proyecto para las dependencias. Criterios de aceptación: - [x] Safety revise tu archivo requirements.txt para encontrar dependencias con vulnerabilidades conocidas. - [x] Generar un reporte detallado que puedes analizar para actualizar dependencias problemáticas. - [x] Que dicho workflow funcione correctamente con el resto de workflows integrados y no genere ningun conflicto.,closed,"enhancement, priority: low, difficulty: low, developer",Other,https://github.com/Mantecado-hub/mantecado-hub-2/issues/85,,Other,"This bug report describes a feature enhancement to add a new workflow for dependency management. It focuses on adding functionality (dependency vulnerability scanning and reporting) rather than addressing a configuration issue. Therefore, it is not a configuration bug report."
Mantecado-hub,mantecado-hub-2,FIX - Arreglar los espacios de Lint en el codigo,Se arreglarán la identación del código y los espacios. Criterios de aceptación: - [x] Que todos el proyecto cumpla con los estándares de espacio e identación.,closed,"bug, priority: low, QA, difficulty: low",Other,https://github.com/Mantecado-hub/mantecado-hub-2/issues/81,,Other,"The bug report describes code formatting issues (indentation and spacing), which are typically addressed through code style rules and linters, not configuration settings. Therefore, it's not a configuration bug."
Mantecado-hub,mantecado-hub-2,FEAT - Nuevo workflow de plantilla de PR,"Implementar un nuevo workflow que compruebe que se escriben bien, siguiendo la plantilla las PR. **Criterios de aceptación:** - [x] Debe dar correcto al crear la PR que unifique a main.",closed,"enhancement, priority: low, difficulty: low, developer",Other,https://github.com/Mantecado-hub/mantecado-hub-2/issues/76,,Other,"The bug report describes a feature enhancement to implement a new workflow for pull request templates. It does not involve any configuration issues, but rather a new functionality to check the format of pull requests."
Mantecado-hub,mantecado-hub-2,FIX - Mejora del workflow commit-message,Se mejorará el workflow de commit-message para que se ejecute cuando se haga push a cualquier rama exceptuando main. - **Criterios de aceptacion**: - [x] El workflow debe dar bien al hacer el push del commit de la corrección.,closed,"bug, priority: low, QA, difficulty: low",Other,https://github.com/Mantecado-hub/mantecado-hub-2/issues/74,,Configuration,"The bug report describes a problem with the commit-message workflow, which is a configuration issue related to CI/CD pipelines and development tools."
Mantecado-hub,mantecado-hub-2,Añadir un nuevo workflow al proyecto,Se añadira un nuevo workflow al proyecto. Criterios de aceptación: Que dicho workflow automatice un proceso no implementado en el proyecto. Que dicho workflow funcione correctamente con el resto de workflows integrados y no genere ningun conflicto.,closed,"enhancement, priority: medium, difficulty: medium",Other,https://github.com/Mantecado-hub/mantecado-hub-2/issues/72,,Other,The bug report describes a feature enhancement request to add a new workflow to the project. It does not describe any misconfiguration or issues related to existing configurations.
Mantecado-hub,mantecado-hub-2,FIX - Arreglar los test del Fakenodo,Se arreglarán los test del Fakenodo. Criterios de aceptación: - [x] Que todos los test del Fakenodo funcionen correctamente tras los cambios realizados en este modulo.,closed,"bug, priority: medium, QA, difficulty: medium",Other,https://github.com/Mantecado-hub/mantecado-hub-2/issues/71,,Other,"The bug report describes fixing tests in a module, which suggests code defects or testing issues rather than configuration problems. There is no mention of configuration files, environment variables, or deployment settings."
Mantecado-hub,mantecado-hub-2,FIX -  Refactorizar el código para el lint.,Se refactorizará el código siguiendo la estructura del workflow de lint. Criterios de aceptación: Que el workflow de lint no detecte ningún error de código en el proyecto.,closed,"bug, priority: medium, QA, difficulty: low",Other,https://github.com/Mantecado-hub/mantecado-hub-2/issues/70,,Other,"The bug report describes a code refactoring task to align with linting rules, indicating a code quality or style issue rather than a configuration problem. It focuses on code structure and adherence to linting workflows, not on configuration settings or deployment environments."
Mantecado-hub,mantecado-hub-2,Revisión de las plantillas de las issues,Se revisarán todas las issues de WI creadas para que cumplan con la plantilla - Criterios de aceptación: - [x] Todas las issues estan asignadas al menos a 1 persona - [x] Todas las issues tienen una descripción y nos criterios de aceptación - [x] Todas las issues tienen sus etiquetas correspondientes al tipo,closed,"organization, priority: low",Other,https://github.com/Mantecado-hub/mantecado-hub-2/issues/68,,Other,"This bug report is about ensuring that issues created in a project adhere to a predefined template, including assignment, description, acceptance criteria, and tags. It does not relate to configuration files, system settings, or deployment configurations, but rather to organizational standards for issue tracking."
Mantecado-hub,mantecado-hub-2,WI 14 - Mejora Search Querys,"**Objetivo del cambio** Añadir una breve descripción encima del buscador que explique los tipos de **queries avanzadas** disponibles para el usuario. Ejemplo: **Available Advanced Search Types:** - `author:` [author's name] - `title:` [dataset title] - `tags:` [tag or label] - `min_size:` [minimum dataset size] - `max_size:` [maximum dataset size] - `models_min:` [minimum number of models] - `models_max:` [maximum number of models] - `publication_type:` [type of publication, e.g., book, report, etc.] **Justificación del cambio** - **Mejor accesibilidad**: Proporcionar información clara y concisa sobre los tipos de búsquedas avanzadas ayuda a los usuarios a entender y aprovechar la funcionalidad completa del buscador. - **Experiencia del usuario**: Reducir la curva de aprendizaje y fomentar la interacción efectiva con el sistema. - **Optimización del tiempo**: Permite a los usuarios realizar búsquedas específicas sin necesidad de documentación externa. **Beneficio del cambio** Al añadir una descripción de las **queries avanzadas disponibles** directamente sobre el buscador, facilitamos que el usuario interactúe de manera efectiva con las búsquedas complejas, incrementando así la usabilidad del sistema. **- Justificación del cambio.** Mayor accesibilidad al saber los tipos de querys avanzadas que pueden realizarse.",closed,"enhancement, priority: low, difficulty: hard",Other,https://github.com/Mantecado-hub/mantecado-hub-2/issues/66,,Other,This bug report is a feature enhancement request to improve the search query functionality by adding a description of available advanced search types. It does not describe a configuration issue.
Mantecado-hub,mantecado-hub-2,FIX - Arreglo de los workflows,Se eliminaran los workflows que no sirven y se corregirán los ya existentes. - Criterios de aceptación: Que los workflows que no sirven estén eliminados y que los demás funcionen.,closed,"bug, priority: medium, QA, difficulty: low",Other,https://github.com/Mantecado-hub/mantecado-hub-2/issues/63,,Configuration,"The bug report describes fixing and correcting existing workflows, which are a form of configuration. The description mentions deleting workflows that are not needed and correcting the existing ones to function properly, indicating a configuration issue rather than a code defect."
